-64 -64 -2717.35
-64 -56 -2961.52
-64 -48 -3369.68
-64 -40 -3341.44
-64 -32 -1750.34
-64 -24 -1841.07
-64 -16 -2099.19
-64 -8 -1983.14
-64 0 -1757.88
-64 8 -1357.46
-64 16 -1667.67
-64 24 -1519.82
-64 32 -784.625
-64 40 -878.869
-64 48 -964.06
-64 56 -833.083
-64 64 -166.07

-56 -64 -3219.07
-56 -56 -2958.31
-56 -48 -2842.2
-56 -40 -3410.93
-56 -32 -1628.85
-56 -24 -2550.98
-56 -16 -2816.01
-56 -8 -2149.38
-56 0 -1421.91
-56 8 -1441.62
-56 16 -1059.65
-56 24 -1303.15
-56 32 -695.615
-56 40 -1176.59
-56 48 -635.573
-56 56 -1456.96
-56 64 -362.053

-48 -64 -3046.43
-48 -56 -2426.02
-48 -48 -3282.66
-48 -40 -2681.38
-48 -32 -1751.86
-48 -24 -2556.57
-48 -16 -2668.85
-48 -8 -2370.96
-48 0 -1740.11
-48 8 -1790.35
-48 16 -1438.94
-48 24 -1852.8
-48 32 -636.509
-48 40 -803.201
-48 48 -499.79
-48 56 -466.1
-48 64 -48.7526

-40 -64 -2937.36
-40 -56 -2995.99
-40 -48 -2766.07
-40 -40 -2871.68
-40 -32 -2532.13
-40 -24 -2305.66
-40 -16 -2232.03
-40 -8 -2548.11
-40 0 -1947.05
-40 8 -1813.11
-40 16 -1985.63
-40 24 -2210.64
-40 32 -1246.96
-40 40 -951.221
-40 48 -692.111
-40 56 -1522.84
-40 64 -721.468

-32 -64 -2460.25
-32 -56 -2439.87
-32 -48 -2445.11
-32 -40 -2442.12
-32 -32 -1825.75
-32 -24 -1781.1
-32 -16 -1842.49
-32 -8 -1832.84
-32 0 -1233.72
-32 8 -1132.64
-32 16 -1104.87
-32 24 -1150.51
-32 32 -597.571
-32 40 -618.997
-32 48 -619.237
-32 56 -567.209
-32 64 53.9285

-24 -64 -2462.56
-24 -56 -2427.85
-24 -48 -2444.85
-24 -40 -2493.9
-24 -32 -1881.43
-24 -24 -1876.28
-24 -16 -1850.97
-24 -8 -1845.61
-24 0 -1256.69
-24 8 -1258.41
-24 16 -1126.85
-24 24 -1171.72
-24 32 -521.034
-24 40 -467.061
-24 48 -431.884
-24 56 -421.015
-24 64 117.823

-16 -64 -2251.6
-16 -56 -2313.35
-16 -48 -2402.19
-16 -40 -2409.82
-16 -32 -1754.39
-16 -24 -1683.55
-16 -16 -1727.43
-16 -8 -1825.81
-16 0 -1172.99
-16 8 -1147.59
